,Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast,labels
1427,28-06-06,50.96,51.01,50.65,50.98,4392100,0.765935788,53.46237158,50.39862842,51.03,51.38,51.34,52.14,51.49,51.226,51.616,51.9305,53.4146,54.3797,51.24310838,51.24310838,51.24310838,51.24310838,51.24310838,-0.632318808,-0.62039353,0.73767386,26.04750372,1333.333333,-1.487922705,35.25872886,-81.7679558,18.2320442,0.006137087,-219605,-9794383,28,2,179,26,0,0,0,0,0,0,0,2006,6,33.45,33.21,33.84,34.22,33.769,33.87,35.1706,1246,1239.2,1252.2,10973.56,10924.74,11079.46,51.67,1
1428,29-06-06,51.2,51.81,50.98,51.67,5448900,0.637669276,53.10233855,50.55166145,50.98,51.03,51.38,51.4,50.96,51.28,51.551,51.827,53.3616,54.37145,51.38540559,51.38540559,51.38540559,51.38540559,51.38540559,-0.578970461,-0.612108916,0.744268585,25.2136469,1333.333333,-1.24235474,44.13374528,-43.64640884,56.35359116,0.007529723,3759741,-11279223,29,3,180,26,0,0,0,0,0,0,0,2006,6,34.47,33.45,33.21,33.79,33.799,33.8365,35.1058,1272.87,1246,1245.6,11190.8,10973.56,11019.11,51.16,2
1429,30-06-06,51.74,51.9,51.14,51.16,7911700,0.594935644,52.92687129,50.54712871,51.67,50.98,51.03,51.34,51.2,51.244,51.476,51.737,53.2964,54.36155,51.31027039,51.31027039,51.31027039,51.31027039,51.31027039,-0.57125913,-0.603938959,0.745392257,24.25381729,1333.333333,-1.444808322,39.7917734,-71.82320442,28.17679558,0.009032443,-4034967,-14241060,30,4,181,26,1,0,1,0,0,0,0,2006,6,34.3,34.47,33.45,33.75,33.837,33.799,35.0402,1270.2,1272.87,1244.5,11150.22,11190.8,10989.09,51.96,2
1430,03-07-06,51.64,52.12,51.46,51.96,3177300,0.558068804,52.81863761,50.58636239,51.16,51.67,50.98,51.38,51.74,51.36,51.5,51.7025,53.2518,54.3572,51.52684693,51.52684693,51.52684693,51.52684693,51.52684693,-0.494889749,-0.582129117,0.760721382,22.91215157,1333.333333,0.464037123,48.372123,-27.62430939,72.37569061,0.011683351,2541840,-2192337,3,0,184,27,0,0,0,0,0,0,0,2006,7,34.51,34.3,34.47,33.84,33.923,33.81,34.9876,1280.19,1270.2,1250.56,11228.02,11150.22,11045.28,51.79,2
1431,05-07-06,51.94,52.2,51.62,51.79,4047800,0.448815986,52.53363197,50.73836803,51.96,51.16,51.67,51.03,51.64,51.512,51.485,51.636,53.198,54.35095,51.61456462,51.61456462,51.61456462,51.61456462,51.61456462,-0.442977673,-0.554298828,0.747812712,21.50348762,1333.333333,-0.288794763,46.84438014,-37.01657459,62.98342541,0.01108488,-688126,-5383574,5,2,186,27,0,0,0,0,0,0,0,2006,7,33.75,34.51,34.3,33.21,33.929,33.7845,34.9206,1270.91,1280.19,1239.2,11151.82,11228.02,10924.74,52,2
1432,06-07-06,51.67,52.3,51.66,52,4333100,0.382587795,52.36567559,50.83532441,51.79,51.96,51.16,50.98,51.94,51.716,51.471,51.6005,53.1408,54.3487,51.74304308,51.74304308,51.74304308,51.74304308,51.74304308,-0.380505504,-0.519540163,0.740111804,19.9870474,1333.333333,-0.268507863,48.98769094,-19.16167665,80.83832335,0.010858196,909951,-3076501,6,3,187,27,0,0,0,0,0,0,0,2006,7,33.72,33.75,34.51,33.45,33.879,33.77,34.8546,1274.08,1270.91,1246,11225.3,11151.82,10973.56,50.89,0
1433,07-07-06,52,52,50.69,50.89,6641600,0.409569736,52.39913947,50.76086053,52,51.79,51.96,51.67,51.67,51.56,51.42,51.58,53.0524,54.3433,51.45869539,51.45869539,51.45869539,51.45869539,51.45869539,-0.415770835,-0.498786298,0.780818103,20.20308269,1333.333333,-0.992217899,39.84287443,-85.62874251,14.37125749,0.013972875,-7372176,-2723056,7,4,188,27,0,0,0,0,0,0,0,2006,7,33.35,33.72,33.75,34.47,33.835,33.74,34.7814,1265.48,1274.08,1272.87,11090.67,11225.3,11190.8,51.06,2
1434,10-07-06,50.73,51.16,50.53,51.06,7154700,0.424432748,52.3968655,50.6991345,50.89,52,51.79,51.16,52,51.54,51.392,51.548,52.9604,54.34255,51.32579692,51.32579692,51.32579692,51.32579692,51.32579692,-0.425100985,-0.484049235,0.770045382,20.61774545,1333.333333,-0.545383716,41.63974114,-70.39106145,29.60893855,0.013582925,1216299,-4579008,10,0,191,28,0,0,0,0,0,0,0,2006,7,33.06,33.35,33.72,34.3,33.766,33.7065,34.6952,1267.34,1265.48,1270.2,11103.55,11090.67,11150.22,50.92,2
1435,11-07-06,50.78,51.04,50.24,50.92,6086500,0.443888025,52.41727605,50.64172395,51.06,50.89,52,51.96,50.73,51.332,51.346,51.5295,52.886,54.33895,51.19053128,51.19053128,51.19053128,51.19053128,51.19053128,-0.438734568,-0.474986302,0.773613569,21.37599511,1333.333333,-0.895289996,40.56514418,-67.30769231,32.69230769,0.01026847,-852110,-2252005,11,1,192,28,0,0,0,0,0,0,0,2006,7,33.3,33.06,33.35,34.51,33.712,33.718,34.6212,1272.43,1267.34,1280.19,11134.77,11103.55,11228.02,50.27,2
1436,12-07-06,50.66,50.81,49.83,50.27,8372100,0.522859295,52.52721859,50.43578141,50.92,51.06,50.89,51.79,50.78,51.028,51.27,51.4815,52.8002,54.3328,50.88368752,50.88368752,50.88368752,50.88368752,50.88368752,-0.496268177,-0.479242677,0.796212599,22.55691625,1333.333333,-1.489320008,35.92903984,-82.18623482,17.81376518,0.010956429,-5441865,-8037216,12,2,193,28,0,0,0,0,0,0,0,2006,7,32.68,33.3,33.06,33.75,33.659,33.705,34.542,1258.6,1272.43,1270.91,11013.18,11134.77,11151.82,49.44,2
1437,13-07-06,49.95,50.13,49.17,49.44,8754700,0.689129122,52.74425824,49.98774176,50.27,50.92,51.06,52,50.66,50.516,51.116,51.366,52.6952,54.32445,50.40245835,50.40245835,50.40245835,50.40245835,50.40245835,-0.601899715,-0.503774085,0.8179117,24.29235265,1333.333333,-3.020792468,31.04925396,-91.37380192,8.626198083,0.010117095,-7266401,-20223357,13,3,194,28,0,0,0,0,0,0,0,2006,7,32.13,32.68,33.3,33.72,33.527,33.648,34.4498,1242.28,1258.6,1274.08,10846.29,11013.18,11225.3,48.99,2
1438,14-07-06,49.44,49.48,48.86,48.99,6957800,0.833631719,52.86676344,49.53223656,49.44,50.27,50.92,50.89,49.95,50.136,50.848,51.1995,52.5774,54.3119,49.9316389,49.9316389,49.9316389,49.9316389,49.9316389,-0.713697647,-0.545758797,0.80377515,26.16164972,1333.333333,-5.186762144,28.7679499,-96.22093023,3.779069767,0.007931337,-3131010,-23169474,14,4,195,28,0,0,0,0,0,0,0,2006,7,31.8,32.13,32.68,33.35,33.26,33.5295,34.352,1236.2,1242.28,1265.48,10739.35,10846.29,11090.67,49.08,1
1439,17-07-06,48.85,49.24,48.75,49.08,6822700,0.940070546,52.93814109,49.17785891,48.99,49.44,50.27,51.06,49.44,49.74,50.64,51.058,52.465,54.29485,49.64775927,49.64775927,49.64775927,49.64775927,49.64775927,-0.785975826,-0.593802203,0.781362639,27.98693341,1333.333333,-4.06567631,29.87764376,-90.70422535,9.295774648,0.007427463,614043,-19308241,17,0,198,29,0,0,0,0,0,0,0,2006,7,31.88,31.8,32.13,33.06,33.018,33.4275,34.2498,1234.49,1236.2,1267.34,10747.36,10739.35,11103.55,49.45,2
1440,18-07-06,49.08,49.56,48.43,49.45,8667500,0.991561634,52.92762327,48.96137673,49.08,48.99,49.44,50.92,48.85,49.446,50.389,50.9445,52.3488,54.2768,49.58183951,49.58183951,49.58183951,49.58183951,49.58183951,-0.804131369,-0.635868036,0.806265308,29.6818397,1333.333333,-4.830638953,34.40205305,-73.64341085,26.35658915,0.010128975,3206975,-19675225,18,1,199,29,0,0,0,0,0,0,0,2006,7,31.99,31.88,31.8,33.3,32.766,33.3445,34.144,1236.86,1234.49,1272.43,10799.23,10747.36,11134.77,50.66,2
1441,19-07-06,50.61,51.32,50.61,50.66,14536900,0.964875094,52.81025019,48.95074981,49.45,49.08,48.99,50.27,49.08,49.524,50.276,50.8805,52.258,54.26525,49.94122634,49.94122634,49.94122634,49.94122634,49.94122634,-0.712667691,-0.651227967,0.882246357,27.79384703,1333.333333,-2.181888395,46.54814343,-42.37726098,57.62273902,0.015818078,17589649,-18607232,19,2,200,29,0,0,0,0,0,0,0,2006,7,32.4,31.99,31.88,32.68,32.631,33.28,34.0458,1259.81,1236.86,1258.6,11011.42,10799.23,11013.18,50.27,0
1442,20-07-06,50.43,50.53,50.08,50.27,12214900,0.926232323,52.63946465,48.93453535,50.66,49.45,49.08,49.44,50.61,49.69,50.103,50.787,52.1548,54.251,50.05081756,50.05081756,50.05081756,50.05081756,50.05081756,-0.663997657,-0.653781905,0.860657331,26.6894412,1333.333333,-3.326923077,43.73714495,-52.45478036,47.54521964,0.013628585,-4763811,-22841863,20,3,201,29,0,0,0,0,0,0,0,2006,7,31.92,32.4,31.99,32.13,32.451,33.165,33.9408,1249.13,1259.81,1242.28,10928.1,11011.42,10846.29,49.85,2
1443,21-07-06,50.27,50.28,49.61,49.85,8372500,0.937024827,52.58354965,48.83545035,50.27,50.66,49.45,48.99,50.43,49.862,49.999,50.7095,52.0476,54.23575,49.98387837,49.98387837,49.98387837,49.98387837,49.98387837,-0.651803212,-0.653386166,0.847038951,26.17911818,1333.333333,-2.043623502,40.8744225,-63.30749354,36.69250646,0.013460192,-3516450,-12977375,21,4,202,29,0,0,0,0,0,0,0,2006,7,31.59,31.92,32.4,31.8,32.275,33.055,33.8358,1240.29,1249.13,1236.2,10868.38,10928.1,10739.35,50.61,2
1444,24-07-06,49.89,50.71,49.89,50.61,5611200,0.925317015,52.52363403,48.82236597,49.85,50.27,50.66,49.08,50.27,50.168,49.954,50.673,51.9616,54.22525,50.19258558,50.19258558,50.19258558,50.19258558,50.19258558,-0.574194422,-0.637547817,0.84796474,25.06496867,1333.333333,-0.881316099,47.5627524,-43.66925065,56.33074935,0.014338596,4264512,-4096176,24,0,205,30,0,0,0,0,0,0,0,2006,7,32.22,31.59,31.92,31.88,32.191,32.9785,33.7598,1260.91,1240.29,1234.49,11051.05,10868.38,10747.36,50.54,2
1445,25-07-06,50.61,50.88,50.15,50.54,5580300,0.910482232,52.45196446,48.81003554,50.61,49.85,50.27,49.45,49.89,50.386,49.916,50.631,51.875,54.2148,50.30839039,50.30839039,50.30839039,50.30839039,50.30839039,-0.512430334,-0.612524321,0.839538687,23.78603844,1333.333333,-0.746268657,47.03499717,-45.47803618,54.52196382,0.014687479,-390621,-4687452,25,1,206,30,0,0,0,0,0,0,0,2006,7,32.4,32.22,31.59,31.99,32.101,32.9065,33.697,1268.88,1260.91,1236.86,11103.71,11051.05,10799.23,50.5,2
1446,26-07-06,50.27,50.81,50.19,50.5,3870100,0.905959654,52.41641931,48.79258069,50.54,50.61,49.85,50.66,50.61,50.354,49.939,50.6045,51.781,54.20155,50.37226026,50.37226026,50.37226026,50.37226026,50.37226026,-0.461390888,-0.582297634,0.823857352,22.59846036,1333.333333,0.457529342,46.71600656,-42.01680672,57.98319328,0.009516597,-154804,-2051153,26,2,207,30,0,0,0,0,0,0,0,2006,7,32.37,32.4,32.22,32.4,32.07,32.8645,33.6342,1268.4,1268.88,1259.81,11102.51,11103.71,11011.42,50.71,2
1447,27-07-06,50.5,51.47,50.45,50.71,6439100,0.902073051,52.3951461,48.7868539,50.5,50.54,50.61,50.27,50.27,50.442,50.066,50.591,51.701,54.18685,50.48484017,50.48484017,50.48484017,50.48484017,50.48484017,-0.399392565,-0.54571662,0.837867541,21.4087263,1333.333333,2.568770227,48.68369421,-25,75,0.008750949,1352211,-1738557,27,3,208,30,0,0,0,0,0,0,0,2006,7,32.16,32.37,32.4,31.92,32.073,32.8,33.5726,1263.2,1268.4,1249.13,11100.43,11102.51,10928.1,51.25,2
1448,28-07-06,50.86,51.48,50.78,51.25,4165700,0.880257139,52.33051428,48.80948572,50.71,50.5,50.54,49.85,50.5,50.722,50.292,50.57,51.6436,54.16845,50.73989345,50.73989345,50.73989345,50.73989345,50.73989345,-0.303189976,-0.497211291,0.83301986,20.31735003,1333.333333,4.613186365,53.44459022,-7.540983607,92.45901639,0.00724949,2249478,-1749594,28,4,209,30,0,0,0,0,0,0,0,2006,7,32.83,32.16,32.37,31.59,32.176,32.718,33.5338,1278.55,1263.2,1240.29,11219.7,11100.43,10868.38,51.55,2
1449,31-07-06,50.9,51.61,50.71,51.55,5381800,0.898152929,52.38580586,48.79319414,51.25,50.71,50.5,50.61,50.86,50.91,50.539,50.5895,51.6002,54.15485,51.00992897,51.00992897,51.00992897,51.00992897,51.00992897,-0.200430796,-0.437855192,0.837804156,19.48576259,1333.333333,5.032599837,55.89283392,-1.886792453,98.11320755,0.004978587,1614540,2098902,31,0,212,31,1,0,0,0,0,0,0,2006,7,32.83,32.83,32.16,32.22,32.271,32.6445,33.4998,1276.66,1278.55,1260.91,11185.68,11219.7,11051.05,50.71,0
1450,01-08-06,51.04,51.53,50.45,50.71,4406700,0.839329933,52.20565987,48.84834013,51.55,51.25,50.71,50.54,50.9,50.944,50.665,50.527,51.5452,54.137,50.90995264,50.90995264,50.90995264,50.90995264,50.90995264,-0.184645903,-0.387213335,0.85653243,18.2851883,1333.333333,2.548028311,48.24285547,-28.30188679,71.69811321,0.010350698,-3701628,-5508375,1,1,213,31,0,1,0,0,0,0,0,2006,8,32.28,32.83,32.83,32.4,32.3,32.533,33.4496,1270.92,1276.66,1268.88,11125.73,11185.68,11103.71,50.82,2
1451,02-08-06,50.75,51.23,50.74,50.82,3283800,0.789025215,52.05655043,48.90044957,50.71,51.55,51.25,50.5,51.04,51.008,50.681,50.4785,51.4958,54.1192,50.87996843,50.87996843,50.87996843,50.87996843,50.87996843,-0.161399666,-0.342050601,0.832494399,17.17036932,1333.333333,0.31583103,49.22295369,-24.8427673,75.1572327,0.010327639,361218,-3185286,2,2,214,31,0,0,0,0,0,0,0,2006,8,32.64,32.28,32.83,32.37,32.324,32.4775,33.4132,1277.41,1270.92,1268.4,11199.93,11125.73,11102.51,50.83,2
1452,03-08-06,50.61,51.1,50.21,50.83,2765800,0.709662633,51.83932527,49.00067473,50.82,50.71,51.55,50.71,50.75,51.032,50.737,50.42,51.4492,54.1007,50.86331229,50.86331229,50.86331229,50.86331229,50.86331229,-0.140549768,-0.301750434,0.836601942,16.59908579,1333.333333,1.113984484,49.31691613,-24.52830189,75.47169811,0.010205439,27658,-3235986,3,3,215,31,0,0,0,0,0,0,0,2006,8,32.84,32.64,32.28,32.16,32.416,32.4335,33.3876,1280.27,1277.41,1263.2,11242.59,11199.93,11100.43,50.55,2
1453,04-08-06,51.04,51.12,50.16,50.55,5062400,0.701840438,51.80668088,48.99931912,50.83,50.82,50.71,51.25,50.61,50.892,50.807,50.403,51.3976,54.07785,50.75887486,50.75887486,50.75887486,50.75887486,50.75887486,-0.144948854,-0.270390118,0.845416089,16.14379694,1333.333333,1.404212638,46.71049795,-33.33333333,66.66666667,0.008630936,-1417472,-1721216,4,4,216,31,0,0,0,0,0,0,0,2006,8,32.69,32.84,32.64,32.83,32.526,32.4005,33.3544,1279.36,1280.27,1278.55,11240.35,11242.59,11219.7,50.29,2
1454,07-08-06,50.37,50.74,50.13,50.29,3870200,0.684816341,51.73413268,48.99486732,50.55,50.83,50.82,51.55,51.04,50.64,50.775,50.3645,51.336,54.0514,50.60258324,50.60258324,50.60258324,50.60258324,50.60258324,-0.167484334,-0.249808961,0.828600654,15.7686922,1333.333333,-0.632286109,44.36575077,-66,34,0.007180212,-1006252,-2980054,7,0,219,32,0,0,0,0,0,0,0,2006,8,32.48,32.69,32.84,32.83,32.552,32.3715,33.308,1275.77,1279.36,1276.66,11219.38,11240.35,11185.68,50.37,1
1455,08-08-06,50.57,50.99,50.22,50.37,3794700,0.672263263,51.68152653,48.99247347,50.29,50.55,50.83,50.71,50.37,50.572,50.758,50.337,51.2678,54.02865,50.52505549,50.52505549,50.52505549,50.52505549,50.52505549,-0.176849916,-0.235217152,0.824414893,14.92505485,1333.333333,-0.336367234,45.27600074,-62,38,0.003711754,303576,-2087085,8,1,220,32,0,0,0,0,0,0,0,2006,8,32.28,32.48,32.69,32.28,32.54,32.3205,33.2552,1271.48,1275.77,1270.92,11173.59,11219.38,11125.73,50.41,2
1456,09-08-06,50.52,51,50.41,50.41,4480400,0.672257783,51.68851557,48.99948443,50.37,50.29,50.55,50.82,50.57,50.49,50.749,50.344,51.2084,54.0056,50.48670366,50.48670366,50.48670366,50.48670366,50.48670366,-0.178981357,-0.223969993,0.810528115,14.12172823,1333.333333,-0.178217822,45.75390578,-60,40,0.00342684,179216,627256,9,2,221,32,0,0,0,0,0,0,0,2006,8,32.32,32.28,32.48,32.64,32.535,32.3025,33.2182,1265.95,1271.48,1277.41,11076.18,11173.59,11199.93,50.64,2
1457,10-08-06,50.28,50.87,50.18,50.64,3213600,0.640110188,51.68422038,49.12377962,50.41,50.37,50.29,50.83,50.52,50.452,50.742,50.404,51.157,53.9832,50.53780244,50.53780244,50.53780244,50.53780244,50.53780244,-0.160264036,-0.211228802,0.801918964,13.80504465,1333.333333,-0.138039834,48.53689966,-56.39534884,43.60465116,0.004416807,739128,3856320,10,3,222,32,0,0,0,0,0,0,0,2006,8,32.55,32.32,32.28,32.84,32.574,32.3235,33.1828,1271.81,1265.95,1280.27,11124.37,11076.18,11242.59,50.47,2
1458,11-08-06,50.37,50.67,50.28,50.47,3695800,0.546785824,51.57157165,49.38442835,50.64,50.41,50.37,50.55,50.28,50.436,50.664,50.478,51.0916,53.96035,50.51520163,50.51520163,50.51520163,50.51520163,50.51520163,-0.157334352,-0.200449912,0.772496181,13.51098133,1333.333333,-1.52195122,46.63258362,-77.02702703,22.97297297,0.003912176,-628286,5469784,11,4,223,32,0,0,0,0,0,0,0,2006,8,32.32,32.55,32.32,32.69,32.523,32.3495,33.1264,1266.74,1271.81,1279.36,11088.03,11124.37,11240.35,51.27,2
1459,14-08-06,50.85,51.81,50.55,51.27,4997400,0.465299847,51.51809969,49.65690031,50.47,50.64,50.41,50.29,50.37,50.632,50.636,50.5875,51.0578,53.94305,50.76680108,50.76680108,50.76680108,50.76680108,50.76680108,-0.089428368,-0.178245603,0.813032168,13.92212298,1333.333333,-0.543161979,55.48393376,-32.14285714,67.85714286,0.00726134,3997920,10944306,14,0,226,33,0,0,0,0,0,0,0,2006,8,32.53,32.32,32.55,32.48,32.493,32.382,33.076,1268.21,1266.74,1275.77,11097.87,11088.03,11219.38,51.54,2
1460,15-08-06,51.42,51.58,51.02,51.54,5985400,0.429719615,51.55143923,49.83256077,51.27,50.47,50.64,50.37,50.85,50.866,50.719,50.692,51.0356,53.929,51.02453406,51.02453406,51.02453406,51.02453406,51.02453406,-0.013668085,-0.145330099,0.794958442,14.30389736,1333.333333,1.636758036,58.01490353,-16.07142857,83.92857143,0.007155882,1616058,12509486,15,1,227,33,0,0,0,0,0,0,0,2006,8,33.36,32.53,32.32,32.28,32.601,32.4505,33.0574,1285.58,1268.21,1271.48,11230.26,11097.87,11173.59,52.88,2
1461,16-08-06,51.8,53.01,51.72,52.88,7386500,0.650846412,52.10469282,49.50130718,51.54,51.27,50.47,50.41,51.42,51.36,50.925,50.803,51.0308,53.9246,51.6430227,51.6430227,51.6430227,51.6430227,51.6430227,0.15273861,-0.085716357,0.843175696,16.2584894,1333.333333,4.053522235,67.79976942,-4.513888889,95.48611111,0.011402088,9897910,16398030,16,2,228,33,0,0,0,0,0,0,0,2006,8,34.14,33.36,32.53,32.32,32.751,32.5375,33.055,1295.43,1285.58,1265.95,11327.12,11230.26,11076.18,53.07,2
1462,17-08-06,52.77,53.19,52.51,53.07,5535400,0.811484021,52.56596804,49.32003196,52.88,51.54,51.27,50.64,51.8,51.846,51.149,50.943,51.038,53.9196,52.1186818,52.1186818,52.1186818,52.1186818,52.1186818,0.296530311,-0.009267024,0.831520289,18.22450476,1333.333333,4.406846351,68.90630539,-3.921568627,96.07843137,0.011518196,1051726,15499120,17,3,229,33,0,0,0,0,0,0,0,2006,8,34.27,34.14,33.36,32.55,32.894,32.655,33.0602,1297.48,1295.43,1271.81,11334.96,11327.12,11124.37,53.42,2
1463,18-08-06,53.07,53.47,52.57,53.42,5399200,0.940751519,53.00300304,49.23999696,53.07,52.88,51.54,50.47,52.77,52.436,51.436,51.1215,51.0804,53.91735,52.55245454,52.55245454,52.55245454,52.55245454,52.55245454,0.433728591,0.079332099,0.836411697,20.27997769,1333.333333,5.677546983,70.89074023,-1.497005988,98.50299401,0.00941527,1889720,19275144,18,4,230,33,0,0,0,0,0,0,0,2006,8,34.32,34.27,34.14,32.32,33.057,32.7915,33.0676,1302.3,1297.48,1266.74,11381.47,11334.96,11088.03,53.01,0
1464,21-08-06,53.16,53.41,52.73,53.01,3676500,1.021661572,53.28482314,49.19817686,53.42,53.07,52.88,51.27,53.07,52.784,51.708,51.2415,51.1066,53.9148,52.70496969,52.70496969,52.70496969,52.70496969,52.70496969,0.503570792,0.164179838,0.825953719,22.18863112,1333.333333,5.408629946,65.60842154,-13.77245509,86.22754491,0.012153249,-1507365,8823600,21,0,233,34,0,0,0,0,0,0,0,2006,8,33.99,34.32,34.27,32.53,33.208,32.88,33.0728,1297.52,1302.3,1268.21,11345.05,11381.47,11097.87,52.79,2
1465,22-08-06,53.01,53.19,52.56,52.79,4057200,1.063377934,53.48075587,49.22724413,53.01,53.42,53.07,51.54,53.16,53.034,51.95,51.354,51.1366,53.90515,52.73331313,52.73331313,52.73331313,52.73331313,52.73331313,0.535001909,0.238344252,0.811957024,23.55407599,1333.333333,4.804447092,62.90004195,-20.35928144,79.64071856,0.013131942,-892584,9128700,22,1,234,34,0,0,0,0,0,0,0,2006,8,34,33.99,34.32,33.36,33.38,32.96,33.0914,1298.82,1297.52,1285.58,11339.84,11345.05,11230.26,52.6,2
1466,23-08-06,52.79,53.13,52.43,52.6,3425700,1.078190004,53.61538001,49.30261999,52.79,53.01,53.42,52.88,53.01,52.978,52.169,51.459,51.164,53.89415,52.68887542,52.68887542,52.68887542,52.68887542,52.68887542,0.538373846,0.298350171,0.803960094,24.50985923,1333.333333,4.344376116,60.57433908,-26.04790419,73.95209581,0.005916186,-650883,7193970,23,2,235,34,0,0,0,0,0,0,0,2006,8,33.75,34,33.99,34.14,33.523,33.029,33.1076,1292.99,1298.82,1295.43,11297.9,11339.84,11327.12,53.07,1
1467,24-08-06,52.75,53.15,52.73,53.07,3473300,1.120226011,53.81745202,49.33654798,52.6,52.79,53.01,53.07,52.79,52.978,52.412,51.577,51.1904,53.88345,52.81591695,52.81591695,52.81591695,52.81591695,52.81591695,0.572373239,0.353154784,0.785820087,25.42033469,1333.333333,4.798578199,64.10951894,-11.9760479,88.0239521,0.007287269,1632451,8196988,24,3,236,34,0,0,0,0,0,0,0,2006,8,33.84,33.75,34,34.27,33.652,33.113,33.119,1296.06,1292.99,1297.48,11304.46,11297.9,11334.96,53.41,2
1468,25-08-06,52.95,53.49,52.91,53.41,3427400,1.189048713,54.06309743,49.30690257,53.07,52.6,52.79,53.42,52.75,52.976,52.706,51.685,51.2122,53.8753,53.01394463,53.01394463,53.01394463,53.01394463,53.01394463,0.619610676,0.406445963,0.771118653,26.64832209,1333.333333,5.825242718,66.45295216,-2.416918429,97.58308157,0.007245139,1165316,7403184,25,4,237,34,0,0,0,0,0,0,0,2006,8,33.91,33.84,33.75,34.32,33.811,33.167,33.1138,1295.09,1296.06,1302.3,11284.05,11304.46,11381.47,53.7,2
1469,28-08-06,53.43,53.8,53.33,53.7,5259400,1.270594038,54.33368808,49.25131192,53.41,53.07,52.6,53.01,52.95,53.114,52.949,51.7925,51.248,53.86965,53.24262975,53.24262975,53.24262975,53.24262975,53.24262975,0.672692876,0.459695345,0.749610177,28.10558787,1333.333333,4.739613809,68.35112331,-2.762430939,97.23756906,0.006054516,1525226,11307710,28,0,240,35,0,0,0,0,0,0,0,2006,8,34.16,33.91,33.84,33.99,33.974,33.2335,33.1186,1301.78,1295.09,1297.52,11352.01,11284.05,11345.05,54.42,2
1470,29-08-06,53.53,54.48,53.53,54.42,5208500,1.371083321,54.72016664,49.23583336,53.7,53.41,53.07,52.79,53.43,53.44,53.237,51.978,51.302,53.8638,53.6350865,53.6350865,53.6350865,53.6350865,53.6350865,0.764051377,0.520566552,0.763923736,30.04295957,1333.333333,5.587892899,72.50999116,-1.395348837,98.60465116,0.006246187,3750120,19323535,29,1,241,35,0,0,0,0,0,0,0,2006,8,34.27,34.16,33.91,34,34.065,33.333,33.131,1304.28,1301.78,1298.82,11369.94,11352.01,11339.84,54.3,2
1471,30-08-06,54.33,54.61,54.05,54.3,4688800,1.435686522,55.02337304,49.28062696,54.42,53.7,53.41,52.6,53.53,53.78,53.379,52.152,51.3492,53.8555,53.85672433,53.85672433,53.85672433,53.85672433,53.85672433,0.817348761,0.579922994,0.749357755,31.94051086,1333.333333,2.685325265,70.83919349,-7.159353349,92.84064665,0.005712405,-562656,16317024,30,2,242,35,0,0,0,0,0,0,0,2006,8,34.43,34.27,34.16,33.75,34.094,33.4225,33.1458,1305.37,1304.28,1292.99,11382.91,11369.94,11297.9,54.14,2
1472,31-08-06,54.36,54.49,54.01,54.14,3786200,1.465738093,55.24897619,49.38602381,54.3,54.42,53.7,53.07,54.33,53.994,53.486,52.3175,51.3892,53.847,53.95114956,53.95114956,53.95114956,53.95114956,53.95114956,0.837027923,0.63134398,0.730117915,33.5894337,1333.333333,2.016205012,68.57044477,-11.57635468,88.42364532,0.006765711,-605792,12532322,31,3,243,35,1,0,0,0,0,0,0,2006,8,34.39,34.43,34.27,33.84,34.106,33.5,33.1492,1303.82,1305.37,1296.06,11381.15,11382.91,11304.46,54.43,2
1473,01-09-06,54.24,54.54,54.03,54.43,3294000,1.476219478,55.46393896,49.55906104,54.14,54.3,54.42,53.41,54.36,54.198,53.587,52.5115,51.4498,53.8361,54.11076637,54.11076637,54.11076637,54.11076637,54.11076637,0.866041193,0.678283422,0.714395207,35.16370799,1333.333333,1.890677649,70.41962468,-5.013927577,94.98607242,0.006688905,955260,12780720,1,4,244,35,0,1,0,0,0,0,0,2006,9,34.58,34.39,34.43,33.91,34.132,33.5945,33.165,1311.01,1303.82,1295.09,11464.15,11381.15,11284.05,54.06,0
1474,05-09-06,54.28,54.52,53.89,54.06,3968500,1.417139446,55.53427889,49.86572111,54.43,54.14,54.3,53.7,54.24,54.27,53.692,52.7,51.5042,53.82,54.09384425,54.09384425,54.09384425,54.09384425,54.09384425,0.849387303,0.712504198,0.708366978,36.19299336,1333.333333,1.980758347,65.15264781,-19.03114187,80.96885813,0.0080456,-1468345,14961245,5,1,248,36,0,0,0,0,0,0,0,2006,9,34.91,34.58,34.39,34.16,34.224,33.716,33.1882,1313.25,1311.01,1301.78,11469.28,11464.15,11352.01,53.68,2
